,pd_month,pd_date,pd_weekday,pd_time,pd_currency,pd_news,pd_impact,pd_forecast,pd_previous
7,Apr,30,Monday,07:00,EUR,German HICP (y/y),low,1.5%,1.5%
8,Apr,30,Monday,07:30,USD,Personal Income (m/m),med,0.4%,0.3%*
9,Apr,30,Monday,07:30,USD,Core PCE Price Index (m/m),med,0.2%,0.2%
10,Apr,30,Monday,07:30,USD,Personal Spending (m/m),med,0.4%,0.0%*
11,Apr,30,Monday,07:30,CAD,Industrial PPI (m/m),low,0.7%,0.3%*
12,Apr,30,Monday,07:30,CAD,Raw Materials Price Index (m/m),low,,-0.4%*
13,Apr,30,Monday,08:45,USD,Chicago PMI,med,58.0,57.4
14,Apr,30,Monday,09:00,USD,Pending Home Sales (m/m),med,0.5%,2.8%*
15,Apr,30,Monday,17:45,NZD,Building Permits (m/m),med,,6.4%*
16,Apr,30,Monday,23:30,AUD,Cash Rate,high,1.5%,1.5%
0,May,1,Tuesday,00:00,JPY,Vehicle Sales (y/y),low,,-4.9%
1,May,1,Tuesday,03:30,GBP,BoE - Net Consumer Credit,med,1.4B,1.7B*
2,May,1,Tuesday,03:30,GBP,BOE - Secured Lending,med,3.5B,3.9B*
3,May,1,Tuesday,03:30,GBP,BoE - Mortgage Approvals,med,63.0k,63.9k
4,May,1,Tuesday,03:30,GBP,M4 Money Supply (y/y),low,,4.2%*
5,May,1,Tuesday,03:30,GBP,Manufacturing PMI,med,54.8,54.9*
6,May,1,Tuesday,07:30,CAD,GDP (m/m),high,0.3%,-0.1%
7,May,1,Tuesday,08:45,USD,Manufacturing PMI,low,56.5,56.5
8,May,1,Tuesday,09:00,USD,Construction Spending (m/m),med,0.5%,1.0%*
9,May,1,Tuesday,09:00,USD,ISM Manufacturing,high,58.4,59.3
10,May,1,Tuesday,14:00,USD,Total Vehicle Sales,med,17.15M,17.4M
11,May,1,Tuesday,19:30,JPY,Services PMI,med,,50.9
12,May,1,Tuesday,20:45,CNY,Chinese Caixin Manufacturing PMI,low,50.9,51.0
0,May,2,Wednesday,00:00,JPY,Consumer Confidence,low,44.5,44.3
1,May,2,Wednesday,00:45,CHF,SECO Consumer Confidence,med,4.0,5.0
2,May,2,Wednesday,02:15,CHF,Retail Sales (y/y),med,,-0.2%
3,May,2,Wednesday,02:30,CHF,Manufacturing PMI,low,59.8,60.3
4,May,2,Wednesday,02:50,EUR,French Manufacturing PMI,low,53.4,53.4
5,May,2,Wednesday,02:55,EUR,German Manufacturing PMI,med,58.1,58.1
6,May,2,Wednesday,03:00,EUR,Manufacturing PMI,med,56.0,56.0
7,May,2,Wednesday,04:00,EUR,GDP (SA) (q/q),high,0.4%,0.7%*
8,May,2,Wednesday,04:00,EUR,GDP (SA) (y/y),high,2.5%,2.8%*
9,May,2,Wednesday,04:00,EUR,Unemployment Rate,med,8.5%,8.5%
10,May,2,Wednesday,07:15,USD,ADP National Employment Report,high,198.0k,228.0k*
11,May,2,Wednesday,13:00,USD,Federal Funds Rate,high,1.75%,1.75%
12,May,2,Wednesday,18:00,AUD,AIG Services PMI,med,,56.9
13,May,2,Wednesday,20:00,NZD,ANZ Commodity Price,med,,1.2%
14,May,2,Wednesday,20:30,AUD,Building approvals (m/m),high,1.0%,-6.2%
15,May,2,Wednesday,20:30,AUD,Trade Balance,med,865.0M,825.0M
0,May,3,Thursday,03:30,GBP,Services PMI,med,53.5,51.7
1,May,3,Thursday,04:00,EUR,Core CPI (y/y),med,0.9%,1.0%
2,May,3,Thursday,04:00,EUR,PPI (m/m),low,0.1%,0.1%
3,May,3,Thursday,07:30,CAD,Merchandise Trade,med,-2.25,-2.93*
4,May,3,Thursday,07:30,USD,Unit Labor Costs (q/q),med,3.0%,2.1%*
5,May,3,Thursday,07:30,USD,Non Farm Productivity (q/q ann),low,0.9%,0.3%*
6,May,3,Thursday,07:30,USD,Trade Balance,med,-50.0B,-57.7B*
7,May,3,Thursday,07:30,USD,Unemployment Claims,med,225.0k,209.0k
8,May,3,Thursday,09:00,USD,ISM Non-Manufacturing,high,58.0,58.8
9,May,3,Thursday,09:00,USD,Factory Orders (m/m),low,1.4%,1.6%*
0,May,4,Friday,01:45,EUR,French Trade Balance,low,-5.0B,-5.19B
1,May,4,Friday,01:45,EUR,French Current Account Balance,med,,-2.0B
2,May,4,Friday,02:50,EUR,French Services PMI,low,57.4,57.4*
3,May,4,Friday,02:55,EUR,German Services PMI,med,54.1,54.1
4,May,4,Friday,03:00,EUR,Composite PMI,low,55.2,55.2
5,May,4,Friday,03:00,EUR,Services PMI,med,55.0,55.0
6,May,4,Friday,07:30,USD,Unemployment Rate,high,4.0%,4.1%
7,May,4,Friday,07:30,USD,Average Hourly Earnings (m/m),high,0.2%,0.2%*
8,May,4,Friday,07:30,USD,Nonfarm Payrolls,high,192.0k,135.0k*
9,May,4,Friday,07:30,USD,Private Payrolls,high,190.0k,135.0k*
10,May,4,Friday,09:00,CAD,Ivey PMI,med,,59.8
0,Apr,23,Monday,02:00,EUR,French Services PMI,low,,56.9
1,Apr,23,Monday,02:00,EUR,French Manufacturing PMI,low,,53.7
2,Apr,23,Monday,02:30,EUR,German Services PMI,med,53.9,53.9
3,Apr,23,Monday,02:30,EUR,German Manufacturing PMI,med,57.5,58.2
4,Apr,23,Monday,03:00,EUR,Services PMI,med,54.8,54.9
5,Apr,23,Monday,03:00,EUR,Composite PMI,low,55.0,55.2
6,Apr,23,Monday,03:00,EUR,Manufacturing PMI,med,56.0,56.6
7,Apr,23,Monday,07:30,CAD,Wholesale Sales (m/m),low,0.8%,0.3%*
8,Apr,23,Monday,08:45,USD,Manufacturing PMI,low,55.2,55.6
9,Apr,23,Monday,09:00,USD,Existing Home Sales MoM,med,5.55M,5.54M
10,Apr,23,Monday,17:45,NZD,International Travel and Migration,low,,"4,970.0"
11,Apr,23,Monday,20:30,AUD,CPI (y/y),med,2.0%,1.9%
0,Apr,24,Tuesday,01:45,EUR,French Business Survey,med,110.0,110.0*
1,Apr,24,Tuesday,03:00,EUR,German IFO Expectations,high,99.5,100.0*
2,Apr,24,Tuesday,03:00,EUR,German IFO Current Conditions,high,106.5,106.6*
3,Apr,24,Tuesday,03:00,EUR,German IFO Business Climate,high,102.8,103.3*
4,Apr,24,Tuesday,03:30,GBP,GBP Public Sector Net Borrowing,med,3.0B,1.2B*
5,Apr,24,Tuesday,03:30,GBP,Public Finances (PSNCR),med,,19.1B*
6,Apr,24,Tuesday,03:30,GBP,Public Sector Net Borrowing,med,1.3k,-0.4k*
7,Apr,24,Tuesday,06:00,GBP,CBI Industrial Trends Orders,med,4.0%,4.0%
8,Apr,24,Tuesday,08:00,USD,FHFA House Price Index (m/m),med,0.6%,0.9%*
9,Apr,24,Tuesday,08:00,USD,S&P Case-Shiller Home Price (y/y),med,6.35%,6.43%*
10,Apr,24,Tuesday,09:00,USD,New Home Sales,med,630.0k,667.0k*
11,Apr,24,Tuesday,09:00,USD,Consumer Confidence,high,126.0,127.0*
12,Apr,24,Tuesday,23:30,JPY,All Industry Activity Index (m/m),low,0.5%,-1.1%*
0,Apr,25,Wednesday,01:45,EUR,French Consumer Confidence,low,100.0,100.0
0,Apr,26,Thursday,01:00,EUR,German GFK Consumer Sentiment,med,10.8,10.9
1,Apr,26,Thursday,05:00,GBP,CBI Distributive Trades,med,,5.0%
2,Apr,26,Thursday,06:45,EUR,ECB Deposit Rate,med,-0.4%,-0.4%
3,Apr,26,Thursday,07:30,USD,Wholesale Inventories (m/m),low,0.7%,1.0%
4,Apr,26,Thursday,07:30,USD,Unemployment Claims,med,230.0k,233.0k*
5,Apr,26,Thursday,07:30,USD,Durables Ex Transportation,med,0.5%,0.9%*
6,Apr,26,Thursday,07:30,USD,Durable Goods Orders,med,1.6%,3.5%*
7,Apr,26,Thursday,07:30,USD,Advance Goods Trade Balance,med,-75.0B,-75.9B*
8,Apr,26,Thursday,17:45,NZD,Trade Balance,med,"-2,900.0M","-3,074.0M*"
9,Apr,26,Thursday,18:00,JPY,BoJ 10yr Yield Target,med,0.0%,0.0%
10,Apr,26,Thursday,18:01,GBP,GfK Consumer Confidence,low,-7.0,-7.0
11,Apr,26,Thursday,18:30,JPY,Unemployment Rate,med,2.5%,2.5%
12,Apr,26,Thursday,18:30,JPY,Core CPI (y/y),med,0.8%,1.0%
13,Apr,26,Thursday,18:50,JPY,Industrial Production (m/m),med,0.5%,2.0%*
14,Apr,26,Thursday,18:50,JPY,Industrial Production (y/y),med,2.0%,1.6%
15,Apr,26,Thursday,18:50,JPY,Retail Sales (m/m),med,0.0%,0.5%*
16,Apr,26,Thursday,18:50,JPY,Retail Sales (y/y),med,1.5%,1.7%*
0,Apr,27,Friday,00:00,JPY,Housing Starts YoY,med,0.93M,0.93M*
1,Apr,27,Friday,00:00,JPY,Construction Orders (y/y),low,,19.2%
2,Apr,27,Friday,00:00,JPY,Housing Starts (y/y),med,-4.8%,-2.6%
3,Apr,27,Friday,00:30,EUR,French GDP (q/q),med,0.4%,0.7%
4,Apr,27,Friday,00:30,EUR,French GDP (y/y),low,2.3%,2.5%
5,Apr,27,Friday,01:00,EUR,German Germany Import Price Index (m/m),low,0.1%,-0.6%
6,Apr,27,Friday,01:00,EUR,German Germany Import Price Index (y/y),low,0.0%,-0.6%
7,Apr,27,Friday,01:00,GBP,Nationwide Housing Prices MoM (m/m),low,0.2%,-0.2%
8,Apr,27,Friday,01:00,GBP,Nationwide Housing Prices YoY (y/y),low,2.7%,2.1%
9,Apr,27,Friday,01:45,EUR,French HICP (m/m),low,0.1%,1.1%
10,Apr,27,Friday,01:45,EUR,French CPI (m/m),low,0.1%,1.0%
11,Apr,27,Friday,01:45,EUR,French HICP (y/y),low,1.7%,1.7%
12,Apr,27,Friday,01:45,EUR,French CPI (y/y),low,1.6%,1.6%
13,Apr,27,Friday,01:45,EUR,French Consumer Spending (m/m),med,0.5%,2.5%*
14,Apr,27,Friday,02:55,EUR,German Unemployment Rate,med,5.3%,5.3%
15,Apr,27,Friday,02:55,EUR,German Unemployment Change,med,-15.0k,-18.0k*
16,Apr,27,Friday,03:30,GBP,Index of Services (q/q),med,0.6%,0.6%
17,Apr,27,Friday,03:30,GBP,Index of Services (m/m),med,0.1%,0.1%*
18,Apr,27,Friday,03:30,GBP,GDP (q/q),high,0.3%,0.4%
19,Apr,27,Friday,03:30,GBP,GDP (y/y),high,1.4%,1.4%
20,Apr,27,Friday,04:00,EUR,Consumer Confidence,med,0.4,0.4*
21,Apr,27,Friday,04:00,EUR,Business Climate,med,1.28,1.34
22,Apr,27,Friday,04:00,EUR,Economic Confidence,med,112.0,112.7*
23,Apr,27,Friday,04:00,EUR,Industrial Sentiment,med,5.8,7.0*
24,Apr,27,Friday,07:30,USD,GDP Annualized (q/q ann),med,2.0%,2.9%
25,Apr,27,Friday,07:30,USD,Core Personal Consumption Expenditure (q/q ann),med,2.5%,1.9%
26,Apr,27,Friday,09:00,USD,UoM Consumer Sentiment Index,high,98.0,97.8
0,Apr,15,Sunday,All Day,CNY,Chinese M2 Money Supply (y/y),med,8.9%,8.8%
1,Apr,15,Sunday,All Day,CNY,Chinese New Loans,med,"1,175.5B",839.3B
2,Apr,15,Sunday,All Day,CNY,Chinese Aggregate Financing,med,"1,800.0B","1,173.6B*"
3,Apr,15,Sunday,17:45,NZD,Food Price Index (m/m),med,,-0.5%
4,Apr,15,Sunday,18:01,GBP,House Price Index (m/m),med,,1.5%
5,Apr,15,Sunday,18:01,GBP,House Price Index (y/y),med,,2.1%
0,Apr,16,Monday,01:00,EUR,German Wholesale Price Index (m/m),low,,-0.3%
1,Apr,16,Monday,01:00,EUR,German Wholesale Price Index (y/y),low,,1.2%
2,Apr,16,Monday,02:15,CHF,Producer & Import prices (m/m),med,,0.3%
3,Apr,16,Monday,02:15,CHF,Producer & Import prices (y/y),med,,2.3%
4,Apr,16,Monday,07:30,USD,Retail Sales (ex Autos) (m/m),high,0.2%,0.2%
5,Apr,16,Monday,07:30,USD,Retail Sales (m/m),high,0.4%,-0.1%
6,Apr,16,Monday,07:30,USD,Empire State Survey,med,18.6,22.5
7,Apr,16,Monday,09:00,USD,Business Inventories,med,0.6%,0.6%
8,Apr,16,Monday,09:00,USD,NAHB Builders survey,low,70.0,70.0
9,Apr,16,Monday,15:00,USD,TIC Net Long-Term Transactions,low,,61.4B*
10,Apr,16,Monday,21:00,CNY,Chinese Retail Sales,med,9.7%,9.7%
11,Apr,16,Monday,23:30,JPY,Capacity Utilization Rate (m/m),low,,-7.3%
12,Apr,16,Monday,23:30,JPY,Industrial Production (m/m),med,,4.1%
13,Apr,16,Monday,23:30,JPY,Industrial Production (y/y),med,,1.4%
0,Apr,17,Tuesday,03:30,GBP,Claimant Count Change Rate,med,,2.4%
1,Apr,17,Tuesday,03:30,GBP,Average Earnings Index (3m y/y),med,3.0%,2.8%
2,Apr,17,Tuesday,03:30,GBP,Claimant Count Change,med,,9.2k
3,Apr,17,Tuesday,03:30,GBP,Unemployment Rate,med,4.3%,4.3%
4,Apr,17,Tuesday,04:00,EUR,ZEW (Economic Sentiment),high,,13.4
5,Apr,17,Tuesday,04:00,EUR,German ZEW (Economic Sentiment),med,-1.0,5.1
6,Apr,17,Tuesday,04:00,EUR,German ZEW (Current Conditions),med,88.0,90.7
7,Apr,17,Tuesday,07:30,CAD,Manufacturing Sales (m/m),med,0.8%,-1.3%*
8,Apr,17,Tuesday,07:30,USD,Housing Starts,med,"1,267.0k","1,295.0k*"
9,Apr,17,Tuesday,07:30,USD,Building Permits,med,"1,321.0k","1,321.0k*"
10,Apr,17,Tuesday,08:15,USD,Capacity Utilization,med,77.9%,77.7%*
11,Apr,17,Tuesday,08:15,USD,Industrial Production (m/m),med,0.3%,1.0%*
12,Apr,17,Tuesday,18:50,JPY,Exports,med,5.2%,1.8%
13,Apr,17,Tuesday,18:50,JPY,Imports,med,6.3%,16.6%*
14,Apr,17,Tuesday,18:50,JPY,Trade Balance,med,104.0B,-212.2B*
15,Apr,17,Tuesday,18:50,JPY,Trade Balance,med,499.2B,2.6B*
16,Apr,17,Tuesday,19:30,AUD,Westpac-MI Leading Index (m/m),low,,0.43%*
17,Apr,17,Tuesday,20:00,AUD,Internet Vacancy Index (m/m),low,,1.2%*
0,Apr,18,Wednesday,03:30,GBP,PPI Output (m/m),low,0.1%,0.0%*
1,Apr,18,Wednesday,03:30,GBP,CPI (m/m),high,0.3%,0.4%
2,Apr,18,Wednesday,03:30,GBP,Input Prices (nsa) (m/m),med,0.3%,-0.4%*
3,Apr,18,Wednesday,03:30,GBP,Input Prices (nsa) (y/y),med,4.3%,3.8%*
4,Apr,18,Wednesday,03:30,GBP,PPI Output YoY (y/y),low,2.3%,2.6%
5,Apr,18,Wednesday,03:30,GBP,CPI (y/y),high,2.7%,2.7%
6,Apr,18,Wednesday,04:00,EUR,CPI (m/m),med,1.0%,0.2%
7,Apr,18,Wednesday,04:00,EUR,CPI (y/y),med,1.4%,1.1%*
8,Apr,18,Wednesday,04:00,EUR,Core CPI (y/y),med,1.0%,1.0%
9,Apr,18,Wednesday,09:00,CAD,BoC Rate,high,1.25,1.25
10,Apr,18,Wednesday,17:45,NZD,CPI (q/q),med,0.4%,0.1%
11,Apr,18,Wednesday,20:30,AUD,Unemployment Rate,high,5.5%,5.6%
12,Apr,18,Wednesday,20:30,AUD,Employment Change,high,20.0,-6.3*
13,Apr,18,Wednesday,20:30,AUD,Participation Rate,med,65.7%,65.6%*
0,Apr,19,Thursday,All Day,JPY,Tokyo Department Store Sales (y/y),med,,0.6%
1,Apr,19,Thursday,03:00,EUR,Current Account (nsa),low,,12.6B*
2,Apr,19,Thursday,03:00,EUR,Current Account,low,,39.0B*
3,Apr,19,Thursday,03:30,GBP,Core Retail Sales (m/m),high,-0.4%,0.4%*
4,Apr,19,Thursday,03:30,GBP,Retail Sales (m/m),high,-0.6%,0.8%
5,Apr,19,Thursday,03:30,GBP,Core Retail Sales (y/y),high,1.4%,1.2%*
6,Apr,19,Thursday,03:30,GBP,Retail Sales (y/y),high,1.9%,1.5%
7,Apr,19,Thursday,07:30,USD,Philadelphia Fed Survey,med,21.0,22.3
8,Apr,19,Thursday,07:30,USD,Unemployment Claims,med,230.0k,233.0k
9,Apr,19,Thursday,09:00,USD,CB Leading Index (m/m),low,0.3%,0.7%*
10,Apr,19,Thursday,18:30,JPY,National CPI (y/y),med,1.1%,1.5%
11,Apr,19,Thursday,23:30,JPY,Tertiary Industry Activity Index (m/m),low,0.0%,-0.6%
0,Apr,20,Friday,01:00,EUR,German PPI (m/m),low,0.2%,-0.1%
1,Apr,20,Friday,01:00,EUR,German PPI (y/y),low,2.0%,1.8%
2,Apr,20,Friday,07:30,CAD,Retail Sales (m/m),high,0.4%,0.1%*
3,Apr,20,Friday,07:30,CAD,Core Retail Sales (m/m),high,0.4%,1.0%*
4,Apr,20,Friday,07:30,CAD,CPI (m/m),high,0.4%,0.6%
5,Apr,20,Friday,07:30,CAD,CPI (y/y),high,2.4%,2.2%
6,Apr,20,Friday,09:00,EUR,Consumer Confidence,med,-0.1,0.1
0,Apr,8,Sunday,18:00,JPY,Economy Watchers Survey,med,48.0,48.6
1,Apr,8,Sunday,18:50,JPY,BoP Current Account Balance,med,"2,196.0B",607.4B
0,Apr,9,Monday,00:00,JPY,Consumer Confidence,low,44.5,44.3
1,Apr,9,Monday,00:45,CHF,Unemployment Rate,low,,2.9%
2,Apr,9,Monday,01:00,EUR,German Current Account (nsa),low,,20.3B*
3,Apr,9,Monday,01:00,EUR,German Trade Balance,low,19.0B,17.3B*
4,Apr,9,Monday,02:30,GBP,Halifax House Price Index (3m y/y),low,,1.8%
5,Apr,9,Monday,02:30,GBP,Halifax House Price Index (m/m),low,,0.5%*
6,Apr,9,Monday,03:30,EUR,Sentix Investor Confidence,med,20.8,24.0
7,Apr,9,Monday,20:30,AUD,NAB Business Confidence,med,,9.0
0,Apr,10,Tuesday,01:45,EUR,French Manufacturing Production (m/m),med,0.7%,-1.0%*
1,Apr,10,Tuesday,01:45,EUR,French Industrial Production (m/m),med,1.4%,-1.8%*
2,Apr,10,Tuesday,01:45,EUR,French Industrial Production (y/y),med,4.3%,1.4%*
3,Apr,10,Tuesday,01:45,EUR,French Manufacturing Production (y/y),med,4.3%,3.5%*
4,Apr,10,Tuesday,05:00,USD,NFIB Small Business Optimism Index,med,107.0,107.6
5,Apr,10,Tuesday,07:30,CAD,Building Permits (m/m),med,,5.2%*
6,Apr,10,Tuesday,07:30,USD,PPI (m/m),high,0.1%,0.2%
7,Apr,10,Tuesday,07:30,USD,Core PPI (m/m),med,0.2%,0.2%
8,Apr,10,Tuesday,09:00,USD,Wholesale Inventories (m/m),low,0.8%,1.1%
9,Apr,10,Tuesday,18:50,JPY,Bank Lending Data (Ex trusts) (y/y),low,,2.1%
10,Apr,10,Tuesday,18:50,JPY,PPI (y/y),med,2.0%,2.6%*
11,Apr,10,Tuesday,18:50,JPY,Key Machinery Orders (m/m),med,-2.5%,8.2%
12,Apr,10,Tuesday,18:50,JPY,Key Machinery Orders (y/y),med,0.0%,2.9%
13,Apr,10,Tuesday,19:30,AUD,Westpac Consumer Confidence (m/m),med,,0.2%
14,Apr,10,Tuesday,20:30,CNY,Chinese CPI (y/y),med,2.6%,2.9%
15,Apr,10,Tuesday,20:30,CNY,Chinese PPI (y/y),med,3.3%,3.7%
0,Apr,11,Wednesday,01:30,EUR,French BoF Business Sentiment,med,105.0,105.0
1,Apr,11,Wednesday,03:30,GBP,Construction Output (sa) (m/m),med,0.9%,-3.1%*
2,Apr,11,Wednesday,03:30,GBP,Construction Output (sa) (y/y),med,-2.5%,-2.1%*
3,Apr,11,Wednesday,03:30,GBP,Manufacturing Production (y/y),high,3.3%,2.2%*
4,Apr,11,Wednesday,03:30,GBP,Industrial Production (y/y),med,2.9%,1.2%*
5,Apr,11,Wednesday,03:30,GBP,Industrial Production (m/m),med,0.4%,1.3%
6,Apr,11,Wednesday,03:30,GBP,Manufacturing Production (m/m),med,0.2%,0.0%*
7,Apr,11,Wednesday,03:30,GBP,Visible Trade Balance,med,-11.9B,-12.33B*
8,Apr,11,Wednesday,03:30,GBP,Trade Balance (Non-EU),med,,-4.04B*
9,Apr,11,Wednesday,06:00,GBP,NIESR GDP Est. (q/q),med,0.3%,0.1%*
10,Apr,11,Wednesday,07:30,USD,CPI (m/m),high,0.0%,0.2%
11,Apr,11,Wednesday,07:30,USD,Core CPI (m/m),high,0.2%,0.2%
12,Apr,11,Wednesday,13:00,USD,Federal Budget Balance,low,-185.0B,-215.2B
13,Apr,11,Wednesday,17:45,NZD,Electronic Card Retail Sales (m/m),low,0.5%,-0.2%*
14,Apr,11,Wednesday,18:01,GBP,RICS Housing Survey,med,2.0%,0.0%
15,Apr,11,Wednesday,18:50,JPY,M2 Money Supply (y/y),med,3.2%,3.2%*
16,Apr,11,Wednesday,20:30,AUD,Lending Finance (m/m),med,-0.4%,-1.0%*
17,Apr,11,Wednesday,20:30,AUD,Housing Finance (m/m),med,,1.4%*
0,Apr,12,Thursday,02:45,EUR,French HICP (m/m),low,1.1%,1.1%
1,Apr,12,Thursday,02:45,EUR,French CPI (m/m),low,1.0%,1.0%
2,Apr,12,Thursday,02:45,EUR,French HICP (y/y),low,1.7%,1.7%
3,Apr,12,Thursday,02:45,EUR,French CPI (y/y),low,1.5%,1.5%
4,Apr,12,Thursday,04:00,EUR,Industrial Production (y/y),med,3.5%,3.7%*
5,Apr,12,Thursday,07:30,CAD,House Price Index (m/m),low,0.1%,0.0%
6,Apr,12,Thursday,07:30,USD,Unemployment Claims,med,230.0k,242.0k
7,Apr,12,Thursday,18:00,CNY,Chinese Trade Balance,med,27.5B,33.75B*
0,Apr,13,Friday,01:00,EUR,German HICP (m/m),low,0.4%,0.4%
1,Apr,13,Friday,01:00,EUR,German CPI (m/m),med,0.4%,0.4%
2,Apr,13,Friday,01:00,EUR,German CPI (y/y),med,1.6%,1.6%
3,Apr,13,Friday,01:00,EUR,German HICP (y/y),low,1.5%,1.5%
4,Apr,13,Friday,04:00,EUR,Trade Balance (nsa),med,,3.3B
5,Apr,13,Friday,04:00,EUR,Trade Balance,low,20.2B,20.2B*
6,Apr,13,Friday,09:00,USD,UoM Consumer Sentiment Index,high,100.5,101.4
0,Apr,1,Sunday,18:50,JPY,Tankan,med,25.0,26.0
1,Apr,1,Sunday,20:45,CNY,Chinese Caixin Manufacturing PMI,low,51.7,51.6
2,Apr,1,Sunday,21:00,AUD,TD-MI Inflation Gauge (m/m),med,,-0.1%
0,Apr,2,Monday,00:00,JPY,Vehicle Sales (y/y),low,,-4.9%
1,Apr,2,Monday,08:45,USD,Manufacturing PMI,low,55.7,55.7
2,Apr,2,Monday,09:00,USD,Construction Spending (m/m),med,0.3%,0.0%
3,Apr,2,Monday,09:00,USD,ISM Manufacturing,high,60.0,60.8
4,Apr,2,Monday,20:30,AUD,ANZ Job Ads (m/m),med,,-0.4%*
5,Apr,2,Monday,23:30,AUD,Cash Rate,high,1.5%,1.5%
0,Apr,3,Tuesday,01:00,EUR,German Retail Sales MoM (m/m),med,0.8%,-0.3%*
1,Apr,3,Tuesday,01:00,EUR,German Retail Sales YoY (y/y),med,2.5%,2.3%
2,Apr,3,Tuesday,02:00,USD,Total Vehicle Sales,med,16.9M,16.96M
3,Apr,3,Tuesday,02:15,CHF,Retail Sales (y/y),med,,-0.4%*
4,Apr,3,Tuesday,02:30,CHF,Manufacturing PMI,low,64.3,65.5
5,Apr,3,Tuesday,02:50,EUR,French Manufacturing PMI,low,53.6,53.6
6,Apr,3,Tuesday,02:55,EUR,German Manufacturing PMI,med,58.4,58.4
7,Apr,3,Tuesday,03:00,EUR,Manufacturing PMI,med,56.6,56.6
8,Apr,3,Tuesday,03:30,GBP,Manufacturing PMI,med,54.7,55.2
9,Apr,3,Tuesday,19:30,JPY,Services PMI,med,,51.7
10,Apr,3,Tuesday,20:30,AUD,Retail Trade (m/m),high,0.3%,0.1%
11,Apr,3,Tuesday,20:30,AUD,Building approvals (m/m),high,-5.0%,17.1%
0,Apr,4,Wednesday,04:00,EUR,Core CPI (y/y),med,1.1%,1.0%
1,Apr,4,Wednesday,04:00,EUR,Unemployment Rate,med,8.5%,8.6%
2,Apr,4,Wednesday,07:15,USD,ADP National Employment Report,high,210.0k,246.0k*
3,Apr,4,Wednesday,09:00,USD,Factory Orders (m/m),low,1.7%,-1.3%*
4,Apr,4,Wednesday,09:00,USD,ISM Non-Manufacturing,high,59.0,59.5
5,Apr,4,Wednesday,17:30,AUD,AIG Services PMI,med,,54.0
6,Apr,4,Wednesday,20:00,NZD,ANZ Commodity Price,med,,2.8%
7,Apr,4,Wednesday,20:30,AUD,Trade Balance,med,725.0M,952.0M*
0,Apr,5,Thursday,01:00,EUR,German Factory orders (sa) (m/m),med,1.5%,-3.5%*
1,Apr,5,Thursday,01:00,EUR,German Factory orders (nsa) (y/y),med,6.5%,8.6%*
2,Apr,5,Thursday,02:15,CHF,HICP (m/m),low,,0.3%
3,Apr,5,Thursday,02:15,CHF,CPI (m/m),low,0.2%,0.4%
4,Apr,5,Thursday,02:15,CHF,HICP (y/y),med,,0.5%
5,Apr,5,Thursday,02:15,CHF,CPI (y/y),med,0.7%,0.6%
6,Apr,5,Thursday,02:50,EUR,French Services PMI,low,56.8,56.8
7,Apr,5,Thursday,02:55,EUR,German Services PMI,med,54.2,54.2
8,Apr,5,Thursday,03:00,EUR,Services PMI,med,55.0,55.0
9,Apr,5,Thursday,03:00,EUR,Composite PMI,low,55.3,55.3
10,Apr,5,Thursday,03:30,GBP,Services PMI,med,54.0,54.5
11,Apr,5,Thursday,04:00,EUR,PPI (m/m),low,0.0%,0.4%
12,Apr,5,Thursday,07:30,CAD,Merchandise Trade,med,-2.1,-1.94*
13,Apr,5,Thursday,07:30,USD,Trade Balance,med,-56.8B,-56.7B*
14,Apr,5,Thursday,07:30,USD,Unemployment Claims,med,225.0k,218.0k*
15,Apr,5,Thursday,18:30,JPY,Real Household Spending (y/y),low,0.4%,2.0%
0,Apr,6,Friday,00:00,JPY,Leading Indicators Index,low,105.5,105.6
1,Apr,6,Friday,01:00,EUR,German Industrial Production (m/m),med,0.3%,-0.1%
2,Apr,6,Friday,01:00,EUR,German Industrial Production (y/y),med,4.4%,5.5%
3,Apr,6,Friday,01:45,EUR,French Current Account Balance,med,,-2.0B*
4,Apr,6,Friday,01:45,EUR,French Trade Balance,low,-5.31B,-5.42B*
5,Apr,6,Friday,07:30,USD,Unemployment Rate,high,4.0%,4.1%
6,Apr,6,Friday,07:30,USD,Average Hourly Earnings (m/m),high,0.3%,0.1%
7,Apr,6,Friday,07:30,USD,Nonfarm Payrolls,high,185.0k,326.0k*
8,Apr,6,Friday,07:30,USD,Private Payrolls,high,190.0k,320.0k*
9,Apr,6,Friday,07:30,CAD,Unemployment Rate,high,5.8%,5.8%
10,Apr,6,Friday,07:30,CAD,Employment Change,med,20.0k,15.4k
11,Apr,6,Friday,09:00,CAD,Ivey PMI,med,,59.6
12,Apr,6,Friday,14:00,USD,Consumer Credit,low,15.5B,15.59B*
0,Mar,25,Sunday,06:00,GBP,CBI Distributive Trades,med,,25.0%
1,Mar,25,Sunday,17:45,NZD,Trade Balance,med,"-3,225.0M","-3,279.0M*"
0,Mar,26,Monday,02:45,EUR,French GDP (q/q),med,0.6%,0.6%
1,Mar,26,Monday,02:45,EUR,French GDP (y/y),low,2.5%,2.5%
0,Mar,27,Tuesday,00:00,JPY,Leading Indicators Index,low,,104.8
1,Mar,27,Tuesday,02:00,EUR,German Germany Import Price Index (m/m),low,-0.3%,0.5%
2,Mar,27,Tuesday,02:00,EUR,German Germany Import Price Index (y/y),low,-0.3%,0.7%
